producto,descripcion,codigo_cliente,resina_1,categoria,estado
9670477-0001-TES-F-Z,ELECTRICAL COVER FOR SKJ/SKH,9670477-0001,SCI-PC121907,PFB00,Activo
9670543-0000-TES-F-Z,BRUSH HOLDER FOR SK,9670543-0000,SCI-PC121907,PFB00,Activo
9670557-0000-TES-F-Z,PCB MOUNT FOR SK,9670557-0000,SCI-PC121907,PFB00,Activo
9670559-0000-TES-F-Z,ELECTRICAL COVER FOR SK6,9670559-0000,SCI-PC121907,PFA00,No utilizable
988-CR-F-40Z1,STRAIGHT BODY 7.89mm 1o`ring,T50988 100 40,RILSAMID AZM30 BLK T6L D,PFA00,Activo
990-CC-F-40Z1,ELBOW BODY 7.89mm SL 1o`rings,T50990 100 40,RILSAMID AZM30 BLK T6L D,PFA00,Activo
997-SL-F-40Z1,ELBOW BODY 5/8 SL 1 O`RING,T50997 100 40,RILSAMID AZM30 BLK T6L D,PFA00,Activo
AB26303,TUB PLASTIC 3IN WW DESIGN PLAS,SB1860,PLA-POLYS830-NAT/1,PFQ00,Activo
AB26785,NEST BARREL1-3ML REINFORCED NP,DP6502001076,PLA-PP3740WR-NAT/1,PFQ00,No utilizable
AB26811,TUB PLASTIC 3IN WW DESIGN PLAS,SB1860,PLA-POLYS830-NAT/1,PFQ00,Activo
ANU09622-ME-F-Z1,REAR LINK ACTIVE UNDERBODY PNL,ANU09622/003,ULTRAMID B3WG8 BK 00564,PFA00,No utilizable
ARC-F-Z1,ARC SHIELD EP,40520-856-01,Epoxy 3505 375,PFA00,Activo
BASNOR-RG-F-04Z1,BASE 04,40561-007-04,NORYL SE1X 701  BK,PFA00,Activo
BASNOR-RG-F-05Z1,BASE 05,40561-007-05,NORYL SE1X 701  BK,PFA00,Activo
BASNOR-RG-F-06Z1,BASE 06,40561-007-06,NORYL SE1X 701  BK,PFA00,Activo
BASNOR-RG-F-07Z1,BASE 07,40561-007-07,NORYL SE1X 701  BK,PFA00,Activo
BASNOR-RG-F-08Z1,BASE 08,40561-007-08,NORYL SE1X 701  BK,PFA00,Activo
BASNOR-TL-F-Z1,BASE L/D 60 AMP NOR,40560-563-01,NORYL SE1X 701  BK,PFA00,Activo
BBI-RG-F-NEZ1,BASE BIPOLAR,73315-065-03,TRISTAR PC-10FRN-BKVS,PFA00,No utilizable
BLA-TL-F-Z2,BLADE SUPPORT NEW TOOL,48124-287-01,DELRIN 900P NC010,PFA00,Activo
BOD-US-F-Z1,BODY BASE USFM,E121812,LATAMID 66H2 G/25 V0CT1 GRIS 7,PFA00,No utilizable
BOT-MP-SEMI-Z1,BOTTOM 6987,XM0006987-BOT,ZYTEL HTN 51G15 HSL NC010,SFA00,Activo
BPZ-RG-F-Z1,BASE MOLDEADA PARA ZAPATAS,73299-251-03,TRISTAR PC-10R-CL02V22,PFA00,Activo
BRA-70-F-ULZ1,BRAZO E70 ULTRA,W000023392,ULTRADUR B4040 G6 BLACK,PFA00,Activo
BRA-D4-F-ULZ1,BRAZO D471 UL,WS00001499,ULTRADUR B4040 G6 BLACK,PFA00,Activo
BRG-MT-F-Z1,BEARING,31041-032-01,VALOX 310 NATURAL,PFA00,Activo
BRP-LX-F-ULZ1,BRAZO PRINCIPAL LX UL,80013577,ULTRADUR B4040 G6 BLACK,PFA00,Activo
BSH-SP-F-Z2,SPACER BUSHING,9650172A,ZYTEL ST801 AHS BK010,PFB00,Activo
CAB-70-J-GRZ1,CABEZA E70 GRIVORY,W000030369,GRIVORY GV-5H-9915 BLACK,PFA00,Activo
CAB-70-SEMI-GRZ1,CABEZA E70 GRIVORY SEMITERMINA,W000030369,GRIVORY GV-5H-9915 BLACK,SFA00,Activo
CAB-LX-I-Z1,CABEZA LX,80013557,TECHNYL A218 GV50 NEGRO,PFA00,Activo
CAJ-NM-F-Z2,CAJA NO METALICA Z2,40507-141-02,TRISTAR PC-10FR-GY9C10H,PFB00,Activo
CAP-70-F-ULZ1,CAPUCHON E70 ULTRA,W000023391,ULTRADUR B4040 G6 BLACK,PFA00,Activo
CAP-BM-F-Z1,CAPUCHON BMW,24016981,HOSTAFORM HF S 27072 WS 10/157,PFA00,Activo
CAP-D2-F-Z1,CAPUCHON D219,W000000763,LURAN S778T BK25991P,PFA00,Activo
CAP-D4-F-ULZ1,CAPUCHON D471 UL,W000000302,ULTRADUR B4040 G6 BLACK,PFA00,Activo
CAP-FD-F-Z1,CAP FORD D,WS00001046,HOSTAFORM HF S 27072 WS 10/157,PFA00,Activo
CAP-KA-F-Z1,CAPUCHON KA,WS00001233,CELANEX 2302 GV1/30 BLACK,PFA00,Activo
CAP-LX-F-ULZ1,CAPUCHON LX UL,80013567,ULTRADUR B4040 G6 BLACK,PFA00,Activo
CAP-PS-F-4BZ1,FOUR BAR HEAD COVER,24023748,LURAN S778T BK25991P,PFA00,Activo
CAP-PS-F-CAZ1,CAP LINK COVER,24025434,LURAN S778T BK25991P,PFA00,Activo
CAP-PS-F-DLZ1,DRIVE LINK COVER,24025432,LURAN S778T BK25991P,PFA00,Activo
CAP-PS-F-ILZ1,IDLER LINK COVER,24025433,LURAN S778T BK25991P,PFA00,Activo
CAP-W4-F-Z1,CAP MERCEDES W164,24028059,LURAN S778T BK25991P,PFA00,Activo
CHG-10-F-Z1,CHAIN GUIDE 1010,236583,STANYL TW341 NEGRO,PFA00,Activo
CHG-RX-F-Z1,CHAIN GUIDE,236582,STANYL TW341 NEGRO,PFA00,Activo
CLA-PS-F-01,SHIPPING CLAMP,187.992,POLIPROPILENO VALTEC (INDELPRO,PFA00,No utilizable
CLI-BM-F-HE53,CLIP BMW E53 C/HOSTAFORM,24016974,HOSTAFORM HF S 27072 WS 10/157,PFA00,Activo
CLI-FX-F-ESZ1,END CLIP FIXED MIRROR,WS00001460,HOSTAFORM HF S 27072 WS 10/157,PFA00,No utilizable
CLI-FX-F-NRZ1,END CLIP FIXED NORMAL,WS00001011,HOSTAFORM HF S 27072 WS 10/157,PFA00,No utilizable
CLI-RG-F-AZZ2,CLIP AZUL Z2,40527-619-01,TRISTAR PC-10R-BL525,PFA00,Activo
CLI-SR-F-ESZ1,END CLIP SERVICE MIRROR,WS00001461,HOSTAFORM HF S 27072 WS 10/157,PFA00,No utilizable
CLI-SR-F-NRZ1,END CLIP SERVICE NORMAL,WS00001019,HOSTAFORM HF S 27072 WS 10/157,PFA00,No utilizable
DCS1225211-MP-F-Z1,STOPFEN PLUG 5211,DCS1225211,FLEXALLOY 9404-80A NATURAL,PFB00,Activo
EAV35379,12 CIRCUIT HOM PON BRANCH,EAV35379,NORYL SE1X 701  BK,PFA00,Activo
EAV35379-SLX-F-Z1,12 CIRCUIT HOM PON BRANCH,EAV35379,NORYL SE1X 701  BK,PFA00,No utilizable
EAV35379-SRG-F-Z1,12 CIRCUIT HOM PON BRANCH,EAV35379,NORYL SE1X 701  BK,PFA00,Activo
EAV35380,20 CIRCUIT HOM PON BRANCH,EAV35380,NORYL SE1X 701  BK,PFA00,Activo
EAV35380-SAN-F-Z1,20 CIRCUIT HOM PON BRANCH,EAV35380,NORYL SE1X 701  BK,PFA00,No utilizable
EAV35380-SLX-F-Z1,20 CIRCUIT HOM PON BRANCH,EAV35380,NORYL SE1X 701  BK,PFA00,No utilizable
EAV35380-SRG-F-Z1,20 CIRCUIT HOM PON BRANCH,EAV35380,NORYL SE1X 701  BK,PFA00,Activo
EAV35381,30 CIRCUIT HOM PON BRANCH,EAV35381,NORYL SE1X 701  BK,PFA00,Activo
EAV35381-SAN-F-Z1,30 CIRCUIT HOM PON BRANCH,EAV35381,NORYL SE1X 701  BK,PFA00,Activo
EAV35381-SLX-F-Z1,30 CIRCUIT HOM PON BRANCH,EAV35381,NORYL SE1X 701  BK,PFA00,No utilizable
EAV35381-SRG-F-Z1,30 CIRCUIT HOM PON BRANCH,EAV35381,NORYL SE1X 701  BK,PFA00,Activo
F21774XNOR-RG-F-Z1,NEUTRAL BLOCK (NORYL),F21 774 X,NORYL SE1X 701  BK,PFA00,Activo
FRT-RS-I-DRZ1,FRONT LEG RS DR,501600-LB,ELASTOLLAN C60A10WH NATURAL,PFA00,Activo
FRT-RS-I-IZZ1,FRONT LEG RS IZ,501599-LB,ELASTOLLAN C60A10WH NATURAL,PFA00,Activo
FRT-RT-I-DRZ1,FRONT LEG RT DR,9852211-JB,ELASTOLLAN C60A10WH NATURAL,PFA00,No utilizable
FRT-RT-I-IZZ1,FRONT LEG RT IZ,9852212-JB,ELASTOLLAN C60A10WH NATURAL,PFA00,No utilizable
FUR-RX-I-Z1,FUEL RAIL,874901,ZYTEL70G30HSLR BK099,PFB00,Activo
G6371,BD HYPAK SCF BARREL,500059420,59420,PFA00,Activo
G7621,DOOR DEFROST / FLOOR,T781867_001,PPTD-40 BLACK +TPE GREEN,PFA00,Activo
G7622,DOOR DEMIST LH,T781868_001,PPTD-40 BLACK +TPE GREEN,PFA00,Activo
G7623,DOOR REAR PANEL,T781870_001,PPTD-40 BLACK +TPE GREEN,PFA00,Activo
G7624,DOOR REAR FLOOR LH,TA25199_001,PPTD-40 BLACK +TPE GREEN,PFA00,Activo
G7625,DOOR REAR FLOOR RH,TA25200_001,PPTD-40 BLACK +TPE GREEN,PFA00,Activo
G7626,DOOR DEMIST RH,T781869_001,PPTD-40 BLACK +TPE GREEN,PFA00,Activo
G7645,DOOR DEMIST SHAFT,TB92004_001,PPTD-40 BLACK,PFA00,Activo
G7646,DOOR REAR FLOOR SHAFT,TB92005_001,PPTD-40 BLACK,PFA00,Activo
G7696,BASE QO AFI,48118-808-01,BMC 5436 9085B FC,PFA00,Activo
G7712,CACHE PROTECTION ROUGE QR P,24402401,SANTOPRENE 251-92W232,PFA00,Activo
G7713,CACHE PROTECTION ROUGE QR R,24402391,SANTOPRENE 251-92W232,PFA00,Activo
G7762,HANDLE ASSY 30A,NNZ77612,Valox 420 BK1066,PFA00,Activo
G7763,HANDLE ASSY 60A/100A/200A,NNZ43881,Valox 420 BK1066,PFA00,Activo
G7764,SPACER MP3010,2000843 ,TRISTAR PC-10FRN-BKVS,PFA00,Activo
G7765,SNAP LOCK USB DUST COVER,2000864,TRISTAR PC-10FRN-BKVS,PFA00,Activo
G7766,ASSEMBLY ARC SUPPRESSOR 30-60A,NNZ56489,VALOX 420 SEO BK1066,PFA00,Activo
G7858,COVER BREATHER,M0135038/01,DURETHAN BKV50H2 901510,PFB00,Activo
G7868,VIEW WINDOW 30A/60A/100A,JYT63002,LEXAN 143R 112 NATURAL,PFA00,Activo
G7869,VIEW WINDOW 4X 30A/60A/100A,JYT63031,Lexan 143R 112 Natural,PFA00,Activo
G7870,VIEW WINDOW ASSY 200A,GEX16760,LEXAN 143R 112 NATURAL,PFA00,Activo
G7911,ASSEMBLY ARC SUPPRESSOR 200/20,JYT32463,VALOX 420 SEO BK1066,PFA00,Activo
G7935,SELECTOR,M0135027 / 01,DURETHAN AKV 50 H2.0 900111,PFB00,Activo
G7936,DEFLECTOR OIL TANK,M0135036 / 01,ZYTEL HTN 51G15 HSL BK083  ,PFB00,Activo
G7937,SHAFT OIL STOP,M0135028 / 01,DURETHAN BKV 60 H2.0 901510,PFB00,Activo
G7938,DEFLECTOR SEPARATOR,M0135030 / 01,DURETHAN BKV 50 H2.0 901510,PFB00,Activo
G7939,PAD,M0135025 / 00,STANYL TW341 NAT,PFB00,Activo
G7995,"61F 0.05 TERM.UNIVERSAL COVER""",238-00001 / A,PLENCO 04349 Black Flow 14,PFA00,Activo
G7998,SHIELD FOR TYPE 14T THERMOSTAT,C-10354 /2-8-06-88504,PLENCO 04349 Black Flow 14,PFA00,Activo
G8000,SHIELD TYPE 36T & 36TX THERM.,B-1085-1 / 8-4-09-96353,PLENCO 04349 Black Flow 14,PFA00,Activo
G8005,420694-PROTECTIVE TUBE,10307986,Ecomid B GF20 BK 9005/Z,PFA00,Activo
G8006,424040-SPRING SLEEVE,10308022,ECOMID B GF20 BK 9005/Z,PFA00,Activo
G8007,414958 - SPRING SLEEVE,10308028,ECOMID B GF20 BK 9005/Z,PFA00,Activo
G8008,421172 - PROTECTIVE TUBE,10308009,ECOMID B GF20 BK 9005/Z,PFA00,Activo
G8011,480683 - PROTECTIVE TUBE,308883,Ecomid B GF20 BK 9005/Z,PFA00,Activo
G8012,480922 - SPRING SLEEVE,10308884,Ecomid B GF20 BK 9005/Z,PFA00,Activo
G8013,341824 - PROTECTIVE TUBE,10310730,ECOMID B GF20 BK 9005/Z,PFA00,Activo
G8014,342063 - SPRING SLEEVE,10310732,DELRIN 500P BK602,PFA00,Activo
G8024,CAM LEFT HAND,48108-108-06,Vyncolit RX630 ,PFA00,Activo
G8025,CAM RIGHT HAND,48108-109-06 ,Vyncolit RX630 ,PFA00,Activo
G8122,HOUSING 3 POLE TRIP UNIT,48200-100-01,BMC T40(25) XHS-15496 NATURAL,PFA00,Activo
G8188,TUB 3'' REINFORCED,IA759TU,PS830 + WHITE MASTERBATCH,PFA00,Activo
G8190,SWITCH CASE FOR 30M,D-20045-1 / A,,PFA00,Activo
G8192,COVER FOR 30MMOTOR PROTECTOR,C-10415 / 205063,,PFA00,Activo
G8194,HOUSING,311200111 / 02,Grivory HT1VA-4 HY BLACK 9225,PFA00,Activo
G8195,PUMP HEAD ,311600047 / 03,Grivory HT1VA-4 HY BLACK 9225,PFA00,Activo
G8305,ARC HOUSING 200 AMP,JYT32461SE,VALOX 420 SEO BK1066,SFA00,Activo
G8355,BLANK QO HANDLE,48118-776-01-02,Plenco 02311,PFA00,Activo
G8616,END CAP VENTED,RH101LY,Lexan 925 701 BK,PFA00,Activo
G8676,COVER  HOM AFI,48852-107-02,BMC 5436 9085B FC,PFA00,Activo
G8783,HOMT B/C,48852-017-03,BMC 605 FC 8967B BLACK,PFA00,Activo
G8784,HOMT COVER,48852-018-02,BMC 605 FC 8967B BLACK,PFA00,Activo
G8785,HOMT BASE,48852-016-02,BMC 605 FC 8967B BLACK,PFA00,Activo
G8809,8361774-TN,8361774,PS830 P1 IMPACT POLYSTIRENE,PFA00,Activo
G9051,QO BASE / COVER,48118-237-01,BMC 605 FC 8967B BLACK,PFA00,Activo
G9052,QO BASE / COVER,48118-238-05,BMC 605 FC 8967B BLACK,PFA00,Activo
G9053,QO BASE / COVER,48118-574-01,BMC 605 FC 8967B BLACK,PFA00,Activo
G9054,QO BASE / COVER,48118-448-03,BMC 605 FC 8967B BLACK,PFA00,Activo
G9055,QO BASE / COVER,48118-448-05,BMC 605 FC 8967B BLACK,PFA00,Activo
G9056,QO BASE / COVER,48118-448-10,BMC 610 HUA17747 BK,PFA00,Activo
G9057,QO BASE / COVER,48118-451-03,BMC 605 FC 8967B BLACK,PFA00,Activo
G9058,QO BASE / COVER,48118-451-04,BMC 610 HUA17747 BK,PFA00,Activo
G9112,913273 PROTECTIVE TUBE SPRI,913273,ECOMID B GF20 BK 9005/Z,PFA00,Activo
G9113,913512 PROTECTIVE TUBE SPRI,913512,DELRIN 500BK602 BLACK,PFA00,Activo
G9215,SWITCH BEZEL RH,641048010A,,PFA00,Activo
G9216,SWITCH BEZEL LH,642627010A,,PFA00,Activo
G9423,500522 PROTECTIVE TUBE,500522,NILAMID A3 W GF30 BK 9005/Y,PFA00,Activo
G9424,499805 SPRING SLEEVE,499805,CELANYL A3 GF30 TF15 BK 9005,PFA00,Activo
G9460,788487 PROTECTIVE TUBE,788487,ECOMID B GF20 BK 9005/Z,PFA00,Activo
G9461,789443 SPRING SLEEVE,789443,ECOMID B GF20 BK 9005/Z,PFA00,Activo
G9462,045437 PROTECTIVE TUBE,45437,Ecomid B GF20 BK 9005/Z,PFA00,Activo
G9463,045676 SPRING SLEEVE ,45676,DELRIN 500P BK 602,PFA00,Activo
G9478,238-00004-02 14/64 2 HOLES,238-00004-03,Plenco 07500,PFA00,Activo
G9479,HOUSING TRIP UNIT 2P,48200-151-01,BMC T40 (25) XHS-15496 NATURAL,PFA00,Activo
G9480,HOUSING TRIP UNIT MCP,48200-300-01-02,BMC T40 (25) XHS-15496 NATURAL,PFA00,Activo
G9664,BASE,48118-215-01 ,BMC 5436 9085B FC,PFA00,Activo
G9665,BASE QO GFI ,48118-680-11,BMC 5436 9085B FC,PFA00,Activo
G9666,COVER,48118-572-01,BMC 605 FC 8967B BLACK,PFA00,Activo
G9667,BASE QO GFI,48118-680-12,BMC 5436 9085B FC,PFA00,Activo
G9668,COVER,48118-573-01,BMC 605 FC 8967B BLACK,PFA00,Activo
G9775,HEAT BASE TYPES 12+14+15 SEQU,B-3159-1 PN 132013,PLENCO 04349,PFA00,Activo
G9776,HEAT BASE TYPES 12+14+15 SEQU,C-10474 PN 73528,PLENCO 04349,PFA00,Activo
G9848,236094 CHAIN GUIDE,236094,,PFA00,Activo
G9849,251342 CHAIN GUIDE,251342,,PFA00,Activo
G9850,874939 FUEL RAIL,874939,,PFA00,Activo
G9851,936521 CHAIN GUIDE,936521,,PFA00,Activo
G9852,936531 CHAIN TENSION GUIDE,936531,,PFA00,Activo
G9853,210631 BLOW BY CONNECTOR ,210631,,PFA00,Activo
G9959,HEAT BASE TYPES 12+14+15 SEQU,B-3159-1 PN 132013,PLENCO 04349,PFA00,Activo
G9962,PDP9094 0.25 ML DOSE DIVIDER,PDP9094,,PFA00,Activo
G9963,PDP9095 0.1 ML DOSE DIVIDER,PDP9095,,PFA00,Activo
GAP-LH-J-Z1,GIMP D22 LH,71A-1850-0005,SANTOPRENE 121-62M100 BK,PFA00,Activo
GAP-LH-SEMI-Z1,GIMP D22 LH SEMITERMINADO,71A-1850-0005,SANTOPRENE 121-62M100 BK,SFA00,Activo
GAP-RH-J-Z1,GIMP D22 RH,71A-1850-0006,SANTOPRENE 121-62M100 BK,PFA00,Activo
GAP-RH-SEMI-Z1,GIMP D22 RH SEMITERMINADO,71A-1850-0006,SANTOPRENE 121-62M100 BK,SFA00,Activo
H0007,BASE,48118-216-05,,PFA00,Activo
H0078,COVER 50W,311709301S01,,PFA00,Activo
H0151,LH INTERRUPTER,48200-006-01,BMC T40(25) XHS-7089 Natural,PFA00,Activo
H0152,RH INTERRUPTER,48200-007-01,BMC T40(25) XHS-7089 Natural,PFA00,Activo
H0153,CIRCULAR LEAD PROTECTOR 44 POS,1589956-4,R-VECTRAE130i-LCP-BK ,PFA00,Activo
H0154,CIRCULAR LEAD ORGANIZER 44 POS,9-1589943-4,R-VECTRAE130i-LCP-BK ,PFA00,Activo
H0256,641047930A,6410478,PIGMENTO 30S81GSJ BISON BROWN ,PFA00,Activo
H0257,641047830A,6410478,PIGMENTO 30S81GSJ BISON BROWN ,PFA00,Activo
H0311,TERMINAL BLOCK,65076-195-01,ZYTEL FR50 BK505,PFA00,Activo
H0312,PUMP CONTROL COVER,65076-004-01,POLYFLAM RPP 1021-2A519 GRAY,PFA00,Activo
H0313,PUMP CONTROL COVER BLACK,65076-004-09,POLYFLAM RPP 1021 BLACK 31CT,PFA00,Activo
H0396,COVER FRAME MAIN PART,1601300 / 22 16,PCABS192 LUPOY HR5007 BLACK,PFA00,Activo
H0434,DEVICE CARRIER SIDE PART LEFT,1631629,Bayblend T65 XF BK 901510,PFB00,Activo
H0435,DEVICE CARRIER SIDE PART RIGHT,1631628,Bayblend T65 XF BK 901510,PFB00,Activo
H0436,LID SUPPORT,1631715,Bayblend T65 XF BK 901510,PFB00,Activo
H0579,BASE,40500-237-01,NORYL SE1X BK701,PFA00,Activo
H0783,HANDLE,48118-776-01-02,Plenco 02311,PFA00,Activo
H0999,MX302522,MX302522,NYLON 6/6 PER GMP.PA66.015,PFA00,Activo
H1111,MX700027D,MX700027D,PRO-FAX SG702 NAT,PFA00,Activo
HAN-US-F-Z1,HANDLE 941 US,A0001,XENOY 1760E-BK1144,PFA00,No utilizable
HDRU611-TRI-J-Z1,Header Plate U611,1000016554A0,Ultramid 66 H2 G/25-V0KB1 BK33,PFA00,No utilizable
HDRU611-TRI-SEMI-Z1,Header Plate U611,1000016554A0,Ultramid 66 H2 G/25-V0KB1 BK33,SFA00,No utilizable
ICA013549-IC-J-Z1,BEZEL' RADIO STACK,ICA013549,FORTRON 4665B6 SD3002 BLACK P6,PFA00,No utilizable
ISO-LH-F-Z1,ISOLATOR PIN LEFT,9852446-D,ELASTOLLAN C85 A55,PFA00,Activo
ISO-RH-F-Z1,ISOLATOR PIN RIGHT,9852445-D,ELASTOLLAN C85 A55,PFA00,Activo
JYT32461-SLX-F-Z1,ARC HOUSING 200 AMP,JYT32461,VALOX 420 SEO BK1066,SFA00,Activo
JYT32462-SLX-F-Z1,ARC SHIELD 200A,JYT32462 ,VALOX 420 SEO BK1066,PFA00,Activo
JYT40510-SLX-F-Z1,ARC SHIELD 100A,JYT40510  ,NORYL SE1X 701  BK,PFA00,Activo
JYT63001-SLX-F-Z1,View Window Visipact 30A/60A/1,JYT63001 ,LEXAN 143R 112 NATURAL,PFA00,Activo
JYT63004-SLX-F-Z1,VIEW WINDOW VISIPACT 200A,JYT63004,LEXAN 143R 112 NATURAL,PFA00,Activo
JYT63032-SLX-F-Z1,VW Type 12 / 4X 30A/60A/100A,JYT63032 ,LEXAN 143R 112 NATURAL,PFA00,Activo
LAT-TL-F-NEZ2,LATCH STOP Z2,48121-218-02,ZYTEL 101 NATURAL,PFA00,Activo
LNK-51-I-Z1,LINK 574.6mm ASSEMBLY MD,24023751,VESTAMID L1930 NEGRO,PFA00,Activo
LUGNOR-RG-F-NEZ1,LUG BASE 816- BASE P/ALIM NOR,40561-144-02,NORYL SE1X 701  BK,PFA00,Activo
M0006935-AS-F-Z1,PAD AS 6935 Z1,M0006935,STANYL TW341 NATURAL,PFA00,Activo
M0006935-MP-F-Z1,PAD 6935 Z1,XM0006935,STANYL TW341 NATURAL,PFB00,Activo
M0006987-AS-W-Z1,DEFLECTOR AS 6987,XM0006987,ZYTEL HTN 51G15 HSL NC010,PFA00,Activo
M0007058-AS-F-Z1,SLINGER AS 7058,XM0007058,ULTRAMID B3EG3 BK00564,PFA00,Activo
M0008540-MP-F-Z1,STOPFEN PLUG 8540,M0008540,ALATHON H6017 NATURAL,PFA00,Activo
M0010847-AS-OM-Z1,DEFLECTOR AS 10847,XM0010847,HIPEX HX6ICZ BLACK,PFA00,Activo
M0010847-MP-SEMI-Z1,DEFLECTOR 10847 SEMI,XM0010847-SEMI,ZYTEL HTN 51G15 HSL NC010,SFA00,Activo
M0010848-AS-F-Z1,DEFLECTOR 10848,XM0010848,ZYTEL HTN 51G15 HSL NC010,PFA00,Activo
M0010848-MP-F-Z1,DEFLECTOR 10848,XM0010848,ZYTEL HTN 51G15 HSL NC010,PFA00,No utilizable
M0011249-AS-F-Z1,SLINGER AS 11249,M0011249,ULTRAMID B3EG3 BK00564,PFA00,No utilizable
M0011249-MP-F-Z1,SLINGER 11249,M0011249,ULTRAMID B3EG3 BK00564,PFA00,Activo
M0011344-MP-F-Z1,STOPFEN PLUG 11344,M0011344,FLEXALLOY 9404-80A NATURAL,PFB00,Activo
M0017933-AS-OM-Z1,DEFLECTOR AS 17933,XM0017933,HIPEX HX6ICZ BLACK,PFA00,Activo
M0017933-MP-SEMI-Z1,DEFLECTOR 17933 SEMI,XM0017933-SEMI,ZYTEL HTN 51G15 HSL NC010,SFA00,Activo
M0021527-MP-F-Z1,INSULATION / PUMP HOUSING CROW,XM0021527,HYTREL 7246 NAT,PFA00,Activo
M0031508-MP-F-Z1,RING,M0031508,STANYL TW341 NEGRO,PFB00,Activo
M0034053-MP-OM-Z1,DEFLECTOR TANK 34053,M0034053,HIPEX HX6ICN NATURAL,PFB00,Activo
M0034053-MP-SEMI-Z1,DEFLECTOR TANK 34053 SEMI,M0034053,ZYTEL HTN 51G15 HSL NC010,SFA00,Activo
M0034054-MP-J-Z1,SHAFT M0034054,M0034054,DURETHAN AKV 50 H2.0 901510,PFB00,Activo
M0034054-MP-SEMI-Z1,SHAFT 34054 SEMI,M0034054,DURETHAN AKV 50 H2.0 901510,SFA00,Activo
M0034055-MP-OM-Z1,SELECTOR 34055,M0034055,HIPEX HX6ICN NATURAL,PFB00,Activo
M0034055-MP-SEMI-Z1,SELECTOR 34055 SEMI,M0034055,DURETHAN AKV 50 H2.0 901510,SFA00,Activo
M0034111-MP-F-Z1,PAD 34111,M0034111,STANYL TW341 NATURAL,PFA00,Activo
M0034123-MP-F-Z1,SLINGER 34123,M0034123,TAROMID A 280 HT G3 BLACK,PFA00,Activo
M0121332-MP-I-Z1,COVER ASM 121332,M0121332,ZYTEL 70G25HSLR NC010,PFA00,Activo
M0121334-MP-F-Z1,COVER 121334,M0121334,ZYTEL 70G25HSLR NC010,PFA00,Activo
MX200687-MR-F-Z1,Y  CONNECTOR 5/16 X 5/16 X 3/8,MX200687,VESTAMID L1833 NEGRO,PFA00,Activo
MX202331-MRA-F-Z1,EVAP FILTER COVER,MX202331,PPC5GF2-Black,PFA00,Activo
MX202332-MRA-F-Z1,EVAP FILTER HOUSING,MX202332,PPC5GF2-Black,PFA00,Activo
MX202425-MRA-F-Z1,2 PLACE CLIP,MX202425 ,HYLON N1000THL NEGRO,PFA00,Activo
MX202426-MRA-F-Z1,2 PLACE XMAS TREE GRAY,MX202426/00,HYLON N1000THL NEGRO,PFB00,Activo
MX202427-MRA-F-Z1,2 PLACE XMAS TREE,MX202427 ,HYLON N1000THL NEGRO,PFA00,Activo
MX202524-MRA-F-Z1,SINGLE CLIP XMAS TREE,MX202524,HYLON N1000THL NEGRO,PFA00,Activo
MX202525-MRA-F-Z1,CLIP XMAS TREE,MX202525 ,HYLON N1000THL NEGRO,PFA00,Activo
MX202526-MRA-F-Z1,EXTENDED TWO PLACE CLIP XMAS T,MX202526/00,HYLON N1000THL NEGRO,PFA00,Activo
MX202527-MRA-F-Z1,Clip retainer 2PLC X-tree,MX202527/00,HYLON N1000THL NEGRO,PFA00,Activo
MX202528-MRA-F-Z1,3 PLACE CLIP,MX202528 ,HYLON N1000THL NEGRO,PFA00,Activo
MX202529-MRA-F-Z1,3 PLACE CLIP W/ EXTENSION,MX202529 ,HYLON N1000THL NEGRO,PFA00,Activo
MX202535-MRA-F-Z1,Y connector Adapter 3PT WYE,MX202535,RESINA Amodel® A-1625 HS BK 32,PFA00,Activo
MX202628-MRA-F-Z1,Y Connector CD6 FORD,MX202628,RILSAMID ASR13,PFB00,Activo
MX300400-MR-J-Z1,MX300400-MR-J-Z1,MX300400,PROFAX SB891,PFB00,Activo
MX300400-MR-SEMI-Z1,MX300400-MR-SEMI-Z1,MX300400,PROFAX SB891,SFA00,Activo
MX300544-MR-F-Z1,FUEL VAPOR SENSOR SHIELD,MX300544,DELRIN 100 BK 602,PFA00,Activo
MX300592-MR-F-Z1,PLASTIC SPACER MALE,MX300592,KEPITAL F30-03 NEGRO,PFA00,Activo
MX302336-MR-F-Z1,NOZZLE GUIDE,MX302336/01,KEP H100 BBK,PFA00,Activo
MX302340-MRBCA-F-Z1,FUEL LINE CLIP,86775540/01,HYLON N1000THL NEGRO,PFA00,No utilizable
MX302340-MR-F-Z1,Fuel Line Clip,MX302340/01,HYLON N1000THL NEGRO,PFA00,Activo
NNZ40154-SLX-F-Z1,ARC SUPPRESSOR 60 - 100A,NNZ40154,VALOX 420 SEO BK1066,PFA00,Activo
NNZ40155-SLX-F-Z1,ARC SUPPRESSOR 30-60A ,NNZ40155,VALOX 420 SEO BK1066,SFA00,Activo
NNZ40156-SLX-F-Z1,ARC SHIELD 30-60A,NNZ40156 ,NORYL SE1X 701  BK,PFA00,Activo
P30-TL-F-Z1,30 AMP HANDLE KNOB     ,220601,POLIETILENO DMDA 8907,PFA00,Activo
PER-TL-F-PZ1,PERILLA C/POLIETILENO,40560-521-01,POLIETILENO DMDA 8907,PFA00,Activo
